latitude,longitude,temperature,ndvi,recommendation
17.500105812973235,78.35572713671273,37.18054400000005,0.0,Plant trees and improve vegetation
17.500109574808075,78.35600943474908,36.72252932000004,0.0,Plant trees and improve vegetation
17.500113336242354,78.35629173285582,36.807979820000014,0.0,Plant trees and improve vegetation
17.500117097276064,78.35657403103296,36.88659428000005,0.0,Plant trees and improve vegetation
17.500120857909206,78.35685632928048,36.98913488000005,0.0,Plant trees and improve vegetation
17.500124618141783,78.35713862759839,37.60096046000001,0.0,Plant trees and improve vegetation
17.500128377973788,78.35742092598664,38.34608881999998,0.0,Plant trees and improve vegetation
17.500132137405224,78.35770322444527,39.03652886000003,0.0,Plant trees and improve vegetation
17.5001358964361,78.35798552297423,39.183503719999976,0.0,Plant trees and improve vegetation
17.500139655066395,78.35826782157356,38.65712864,0.0,Plant trees and improve vegetation
17.500143413296126,78.35855012024321,37.891492159999984,0.0,Plant trees and improve vegetation
17.500147171125278,78.3588324189832,37.41980540000003,0.0,Plant trees and improve vegetation
17.500150928553868,78.3591147177935,37.87782007999999,0.0,Plant trees and improve vegetation
17.500154685581887,78.35939701667412,37.888074140000015,0.0,Plant trees and improve vegetation
17.500158442209337,78.35967931562506,38.10682742000006,0.0,Plant trees and improve vegetation
17.500162198436207,78.35996161464628,38.40077714000006,0.0,Plant trees and improve vegetation
17.500165954262506,78.3602439137378,38.67763676000004,0.0,Plant trees and improve vegetation
17.500169709688237,78.36052621289961,38.985258560000034,0.0,Plant trees and improve vegetation
17.500173464713388,78.36080851213171,39.28604432000003,0.0,Plant trees and improve vegetation
17.50017721933797,78.36109081143405,38.80752152000002,0.0,Plant trees and improve vegetation
17.500180973561978,78.36137311080667,38.937406280000005,0.0,Plant trees and improve vegetation
17.500184727385406,78.36165541024954,38.94424232000006,0.0,Plant trees and improve vegetation
17.500188480808262,78.36193770976266,38.78701339999998,0.0,Plant trees and improve vegetation
17.500192233830546,78.36222000934602,38.393941100000006,0.0,Plant trees and improve vegetation
17.50019598645225,78.36250230899961,37.81629572000003,0.0,Plant trees and improve vegetation
